Year Built,Square Footage,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,State,Property Type,Tags,County
2017.0,3232.0,4.0,3.0,2.0,431000.0,431000.0,2023-02-06T15:11:51Z,2023-04-19,30349,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_swimming_pool, community_tennis_court, dishwasher, family_room, fireplace, garage_1_or_more, garage_2_or_more, laundry_room, recreation_facilities, two_or_more_stories",Fulton
1950.0,1590.0,5.0,1.0,1.0,199000.0,169000.0,2023-03-16T00:18:19Z,2023-04-19,30314,,GA,single_family,"central_heat, community_outdoor_space, den_or_office, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, floor_plan, fixer_upper",Fulton
1950.0,816.0,2.0,1.0,1.0,,73000.0,,2023-04-19,30318,Atlanta,GA,single_family,,Fulton
1997.0,750.0,1.0,1.0,1.0,265000.0,265000.0,2023-03-17T16:15:04Z,2023-04-19,30309,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, laundry_room, recreation_facilities, view, single_story, golf_course, tennis, shopping",Fulton
1943.0,1081.0,3.0,2.0,1.0,289900.0,289900.0,2023-03-23T19:07:03Z,2023-04-19,30314,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, dishwasher, laundry_room, washer_dryer, single_story, granite_kitchen, private_backyard, rental_property, farm",Fulton
1940.0,,3.0,1.0,1.0,725000.0,685000.0,2022-11-16T21:20:57Z,2023-04-19,30327,,GA,land,"single_story, big_lot, trails",Fulton
2006.0,1734.0,2.0,3.0,3.0,389000.0,405000.0,2023-03-26T01:21:53Z,2023-04-19,30316,,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, view, two_or_more_stories, garage_1_or_more, granite_kitchen, high_ceiling, vaulted_ceiling, open_floor_plan, floor_plan, exposed_brick, shopping",DeKalb
2001.0,775.0,1.0,1.0,1.0,270000.0,265000.0,2023-02-24T19:52:15Z,2023-04-19,30308,,GA,condos,"city_view, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, swimming_pool, single_story, shopping",Fulton
2003.0,2495.0,5.0,3.0,2.0,390000.0,350000.0,2022-07-29T04:51:27Z,2023-04-19,30311,Atlanta,GA,single_family,"central_air, central_heat, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, private_backyard, floor_plan, master_suite",Fulton
1954.0,2960.0,4.0,3.0,2.0,,825000.0,,2023-04-19,30318,Atlanta,GA,single_family,,Fulton
1933.0,2865.0,4.0,3.0,2.0,1295000.0,1200000.0,2023-02-22T17:15:50Z,2023-04-19,30305,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, big_yard, wine_cellar, big_lot, smart_homes, shopping",Fulton
1953.0,3993.0,5.0,4.0,2.0,2500000.0,2150000.0,2023-02-06T19:50:01Z,2023-04-19,30342,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, spa_or_hot_tub, two_or_more_stories, garage_1_or_more, garage_2_or_more, swimming_pool, gourmet_kitchen, high_ceiling, vaulted_ceiling",Fulton
1950.0,1250.0,3.0,2.0,1.0,390000.0,428000.0,2023-03-30T15:17:47Z,2023-04-19,30316,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, groundscare, shopping",DeKalb
1960.0,2138.0,3.0,3.0,1.0,254900.0,256000.0,2023-03-21T14:35:38Z,2023-04-19,30318,Atlanta,GA,single_family,"carport, central_air, central_heat, dishwasher, family_room, laundry_room, basement, single_story",Fulton
1920.0,964.0,1.0,1.0,1.0,,275000.0,,2023-04-19,30313,Atlanta,GA,condo,,Fulton
1925.0,1008.0,2.0,2.0,2.0,300000.0,225000.0,2023-02-28T21:17:51Z,2023-04-19,30318,,GA,single_family,"community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, big_yard, private_bathroom, shopping",Fulton
1971.0,1073.0,2.0,2.0,2.0,240000.0,240000.0,2023-03-21T14:04:53Z,2023-04-19,30318,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, two_or_more_stories",Fulton
2006.0,1196.0,2.0,2.0,1.0,275000.0,285000.0,2023-03-11T20:50:32Z,2023-04-19,30313,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, floor_plan, gated_community, farm, security, shopping",Fulton
1925.0,532.0,1.0,1.0,1.0,,250000.0,,2023-04-18,30309,Atlanta,GA,condo,,Fulton
2005.0,2619.0,4.0,4.0,2.0,379100.0,375000.0,2023-02-23T02:11:29Z,2023-04-18,30331,Atlanta,GA,single_family,"central_air, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, granite_kitchen, modern_kitchen, large_kitchen, front_porch, open_house, library, ensuite, golf_course, shopping",Fulton
1940.0,1298.0,3.0,2.0,1.0,365900.0,355000.0,2023-02-03T01:10:42Z,2023-04-18,30310,,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, single_story, granite_kitchen, gourmet_kitchen, big_yard, farm, ranch, new_roof",Fulton
2007.0,2580.0,5.0,3.0,2.0,,4720000.0,,2023-04-18,30349,Atlanta,GA,single_family,,Clayton
1930.0,2597.0,4.0,3.0,1.0,,1427500.0,,2023-04-18,30305,Atlanta,GA,single_family,,Fulton
1947.0,1024.0,2.0,1.0,1.0,,160000.0,,2023-04-18,30315,Atlanta,GA,single_family,,Fulton
2005.0,698.0,1.0,1.0,1.0,294900.0,282500.0,2022-11-01T18:36:34Z,2023-04-18,30326,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, water_view, community_swimming_pool, single_story, open_floor_plan, floor_plan, rental_property, clubhouse, shopping",Fulton
2004.0,1560.0,3.0,2.0,1.0,400000.0,407000.0,2023-03-16T16:00:24Z,2023-04-18,30310,,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, hardwood_floors, laundry_room, single_story, private_backyard, fenced_yard, open_floor_plan, floor_plan, fruit_trees",Fulton
1979.0,1560.0,3.0,3.0,2.0,419000.0,405000.0,2023-03-02T16:56:34Z,2023-04-18,30318,,GA,townhomes,"central_air, central_heat, city_view, community_clubhouse, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, two_or_more_stories, updated_kitchen, tennis_court, gated_community, private_courtyard, park, playground, tennis, security, shopping",Fulton
1929.0,1394.0,3.0,2.0,1.0,495000.0,527000.0,2023-03-10T20:33:24Z,2023-04-18,30317,Atlanta,GA,single_family,"central_air, city_view, community_security_features, den_or_office, dishwasher, family_room, hardwood_floors, laundry_room, view, single_story, garage_1_or_more, garage_2_or_more, modern_kitchen, fenced_yard, front_porch, park",DeKalb
2006.0,1303.0,1.0,1.0,1.0,345000.0,345000.0,2022-08-18T21:58:41Z,2023-04-18,30326,,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, high_ceiling, master_bedroom, floor_plan, guest_parking, furniture, water_view, tennis, views, shopping",Fulton
1959.0,1215.0,3.0,2.0,1.0,249900.0,195000.0,2023-02-15T20:27:43Z,2023-04-18,30318,,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, basement, single_story, updated_kitchen, fenced_yard, farm, ranch, new_roof",Fulton
2006.0,5775.0,6.0,5.0,3.0,565000.0,568000.0,2022-12-27T04:48:23Z,2023-04-18,30349,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_tennis_court, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, modern_kitchen, open_kitchen, master_bathroom, ensuite, recording_studio, tennis, lake, shopping",Fulton
1928.0,1179.0,2.0,2.0,1.0,235000.0,245000.0,2023-03-17T19:56:41Z,2023-04-18,30305,,GA,condos,"central_air, city_view, community_outdoor_space, community_security_features, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, high_ceiling, open_floor_plan, floor_plan, low_hoa, new_roof, park, hoa, shopping",Fulton
1920.0,4132.0,4.0,4.0,2.0,1999000.0,1945000.0,2023-03-08T09:41:01Z,2023-04-18,30309,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, vaulted_ceiling, open_floor_plan, floor_plan, playground, golf_course, tennis, shopping",Fulton
1920.0,,,,3.0,1450000.0,1200000.0,2023-03-29T19:01:43Z,2023-04-18,30307,,GA,multi_family,"central_heat, recreation_facilities, two_or_more_stories, private_parking, shopping",DeKalb
2016.0,4039.0,4.0,5.0,3.0,1450000.0,1450000.0,2023-03-15T23:14:58Z,2023-04-18,30312,,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, cathedral_ceiling, media_room, elevator, park, shopping",Fulton
1920.0,1080.0,3.0,2.0,1.0,299900.0,298000.0,2023-03-17T18:19:46Z,2023-04-18,30315,,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, single_story, updated_kitchen, fenced_yard, front_porch, ensuite",Fulton
1997.0,1822.0,2.0,3.0,2.0,189900.0,194900.0,2023-02-20T17:20:37Z,2023-04-18,30349,,GA,townhomes,"central_air, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, laundry_room, two_or_more_stories, modern_kitchen, open_kitchen, master_bedroom, furniture",Fulton
1965.0,3022.0,4.0,4.0,2.0,550000.0,650000.0,2023-03-27T17:12:30Z,2023-04-18,30328,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, swimming_pool, basement, two_or_more_stories, private_backyard, big_lot, shopping, fixer_upper",Fulton
2007.0,1794.0,2.0,3.0,1.0,799000.0,799000.0,2023-03-14T07:48:56Z,2023-04-18,30305,,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, updated_kitchen, media_room, solar_system, library, tennis, hoa, shopping",Fulton
1956.0,1028.0,3.0,1.0,1.0,,282272.0,,2023-04-18,30354,Atlanta,GA,single_family,,Fulton
2014.0,3357.0,4.0,4.0,2.0,450000.0,450000.0,2023-03-19T07:03:17Z,2023-04-18,30349,,GA,single_family,"central_air, central_heat, community_outdoor_space, dining_room, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, library",Fulton
1950.0,924.0,3.0,1.0,1.0,200000.0,200000.0,2023-02-10T16:08:06Z,2023-04-18,30318,,GA,single_family,"central_heat, city_view, community_outdoor_space, corner_lot, forced_air, hardwood_floors, laundry_room, view, single_story, fenced_yard, new_roof",Fulton
2010.0,795.0,1.0,1.0,1.0,275000.0,315000.0,2023-03-15T16:12:18Z,2023-04-18,30312,,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, corner_lot, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story",Fulton
1940.0,,,,2.0,349900.0,331750.0,2023-02-09T14:30:16Z,2023-04-17,30315,Atlanta,GA,multi_family,"central_air, central_heat, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, rental_property, investment_opportunity, new_roof",Fulton
,,,0.0,,675000.0,650000.0,2022-08-23T17:41:50Z,2023-04-17,30305,,GA,land,"recreation_facilities, community_swimming_pool, pond",Fulton
1920.0,1044.0,2.0,1.0,3.0,330000.0,325400.0,2023-03-22T21:13:43Z,2023-04-17,30307,,GA,condos,"central_air, dishwasher, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, two_or_more_stories, new_roof",DeKalb
,,,0.0,,,476000.0,,2023-04-17,30339,Atlanta,GA,single_family,,Cobb
1930.0,1036.0,2.0,1.0,2.0,295000.0,300000.0,2023-03-03T19:43:25Z,2023-04-17,30305,,GA,condos,"central_air, central_heat, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, granite_kitchen",Fulton
2008.0,789.0,1.0,1.0,1.0,399900.0,399900.0,2023-03-02T23:42:00Z,2023-04-17,30309,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, garage_1_or_more, community_swimming_pool, open_floor_plan, floor_plan, solar_system",Fulton
1936.0,3196.0,4.0,4.0,2.0,1150000.0,1450000.0,2023-03-15T15:08:51Z,2023-04-17,30305,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, shopping",Fulton
1960.0,1085.0,3.0,2.0,1.0,315000.0,301000.0,2023-03-15T15:08:51Z,2023-04-17,30315,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, laundry_room, view, single_story, rental_property, investment_opportunity",Fulton
1965.0,1250.0,4.0,2.0,1.0,299900.0,297600.0,2023-01-27T14:59:19Z,2023-04-17,30331,,GA,single_family,"carport, central_air, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, single_story, private_backyard, rental_property, farm, shopping",Fulton
1961.0,1000.0,3.0,2.0,1.0,254990.0,255000.0,2022-12-22T01:59:59Z,2023-04-17,30331,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, dishwasher, laundry_room, recreation_facilities, view, single_story, updated_kitchen, master_bathroom, big_bathroom, farm, ranch, groundscare",Fulton
1950.0,1325.0,3.0,2.0,1.0,575000.0,595000.0,2023-03-20T21:59:32Z,2023-04-17,30316,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, view, single_story, modern_kitchen, open_kitchen, master_bedroom, ensuite, new_roof",DeKalb
1960.0,1169.0,3.0,2.0,1.0,259000.0,253000.0,2023-01-03T21:53:39Z,2023-04-17,30331,,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, single_story, garage_1_or_more, ensuite, farm, ranch",Fulton
1990.0,1230.0,2.0,2.0,1.0,365000.0,349350.0,2023-03-14T20:49:07Z,2023-04-17,30326,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, updated_kitchen, master_bedroom, open_floor_plan, floor_plan, clubhouse, views, shopping",Fulton
1949.0,1862.0,3.0,3.0,2.0,879000.0,879000.0,2023-02-23T18:55:07Z,2023-04-17,30305,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, big_lot",Fulton
1935.0,909.0,1.0,1.0,1.0,295000.0,328000.0,2023-03-23T14:10:00Z,2023-04-17,30309,,GA,condos,"central_air, community_outdoor_space, community_security_features, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, updated_kitchen, high_ceiling, rental_property, medicalcare, shopping",Fulton
1920.0,2360.0,2.0,3.0,2.0,,800000.0,,2023-04-17,30307,Atlanta,GA,multi_family,,Fulton
1924.0,,2.0,1.0,1.0,284000.0,261000.0,2023-03-09T02:48:25Z,2023-04-17,30308,Atlanta,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, laundry_room, recreation_facilities, view, single_story, big_bathroom, medicalcare, shopping",Fulton
2006.0,3142.0,4.0,3.0,2.0,575000.0,595000.0,2023-03-24T22:45:26Z,2023-04-17,30318,,GA,single_family,"central_air, community_clubhouse, community_outdoor_space, community_tennis_court, dining_room, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, floor_plan, media_room, clubhouse, playground, tennis, views, shopping",Fulton
1920.0,2580.0,4.0,3.0,2.0,1195000.0,1200000.0,2023-01-13T14:08:41Z,2023-04-17,30307,,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, modern_kitchen, white_kitchen, fenced_yard, coffer_ceiling, front_porch, trails",Fulton
2004.0,997.0,1.0,1.0,1.0,289900.0,298500.0,2023-03-22T16:49:23Z,2023-04-17,30326,,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, floor_plan, rental_property, shopping",Fulton
1950.0,1633.0,3.0,2.0,1.0,220000.0,160000.0,2022-09-14T17:55:46Z,2023-04-17,30310,,GA,single_family,"central_air, central_heat, city_view, community_security_features, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, single_story, floor_plan",Fulton
1920.0,2254.0,4.0,3.0,2.0,1175000.0,1120000.0,2023-03-23T21:46:36Z,2023-04-17,30308,,GA,single_family,"central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, coffer_ceiling, rental_property, ensuite",Fulton
1973.0,2726.0,4.0,3.0,2.0,250000.0,255000.0,2023-02-08T21:28:59Z,2023-04-17,30349,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, view, basement, two_or_more_stories, big_yard, front_porch, rental_property",Fulton
1920.0,5863.0,6.0,7.0,3.0,1399000.0,1275000.0,2023-01-10T15:05:28Z,2023-04-17,30305,,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, private_backyard, hidden_room, elevator, ensuite, golf_course, tennis, groundscare, shopping",Fulton
1960.0,1450.0,2.0,2.0,1.0,624999.0,650000.0,2023-03-14T17:17:40Z,2023-04-17,30342,,GA,single_family,"carport, central_air, community_outdoor_space, community_security_features, dining_room, dishwasher, fireplace, hardwood_floors, lake_view, laundry_room, view, water_view, single_story, fenced_yard, master_bedroom, open_floor_plan, floor_plan, master_suite, ensuite, park, shopping",Fulton
1988.0,1526.0,2.0,3.0,2.0,675000.0,650000.0,2023-02-23T17:10:35Z,2023-04-17,30309,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen, shopping",Fulton
2003.0,852.0,1.0,1.0,1.0,290000.0,285000.0,2023-03-23T13:54:17Z,2023-04-17,30309,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, river_view, tennis_court, view, washer_dryer, water_view, single_story, garage_1_or_more, community_swimming_pool, high_ceiling, floor_plan, clubhouse, trails, medicalcare, shopping",Fulton
2004.0,874.0,1.0,1.0,1.0,290000.0,290000.0,2023-03-07T18:08:22Z,2023-04-17,30305,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_tennis_court, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, park, tennis, shopping",Fulton
1925.0,1690.0,3.0,2.0,1.0,695000.0,656000.0,2023-03-14T19:21:51Z,2023-04-17,30317,,GA,single_family,"central_air, community_outdoor_space, dining_room, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, single_story",DeKalb
1930.0,1036.0,2.0,1.0,2.0,295000.0,300000.0,2023-03-03T18:21:49Z,2023-04-17,30305,Atlanta,GA,condos,"central_air, central_heat, dishwasher, hardwood_floors, laundry_room, washer_dryer, basement, two_or_more_stories, granite_kitchen",Fulton
1988.0,840.0,1.0,1.0,1.0,215000.0,225000.0,2023-03-13T14:50:50Z,2023-04-17,30324,,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, big_bathroom, guest_parking, rental_property, elevator, gated_community, new_roof, clubhouse, security, shopping",Fulton
1928.0,1600.0,4.0,2.0,1.0,,607000.0,,2023-04-17,30310,Atlanta,GA,multi_family,,Fulton
2007.0,1253.0,2.0,2.0,3.0,220000.0,220000.0,2023-03-21T16:03:57Z,2023-04-17,30310,,GA,condos,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, swimming_pool, two_or_more_stories, open_floor_plan, floor_plan, master_suite, gated_community, security",Fulton
2017.0,4433.0,5.0,3.0,3.0,1575000.0,1550000.0,2023-01-20T18:24:30Z,2023-04-17,30327,,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, vaulted_ceiling, coffer_ceiling, open_floor_plan, floor_plan, master_suite, front_porch",Fulton
2018.0,7646.0,6.0,7.0,3.0,2100000.0,1925000.0,2023-02-06T22:19:55Z,2023-04-17,30342,,GA,single_family,"central_air, central_heat, community_boat_facilities, community_outdoor_space, community_security_features, dishwasher, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, river_view, view, water_view, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, modern_kitchen, outdoor_kitchen",Fulton
2018.0,7646.0,6.0,7.0,3.0,2100000.0,1925000.0,2023-02-08T19:09:28Z,2023-04-17,30342,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, river_view, view, water_view, basement, two_or_more_stories, swimming_pool, garage_1_or_more, modern_kitchen, outdoor_kitchen",Fulton
1960.0,2069.0,3.0,3.0,1.0,710000.0,690000.0,2023-01-13T18:32:00Z,2023-04-17,30328,,GA,single_family,"carport, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, river_view, view, water_view, single_story, updated_kitchen, private_backyard, master_bedroom, ensuite, farm, ranch, new_roof, shopping",Fulton
2005.0,783.0,1.0,1.0,1.0,300000.0,284400.0,2023-01-03T14:55:06Z,2023-04-14,30326,,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, granite_kitchen, high_ceiling, clubhouse",Fulton
,,,0.0,,,80000.0,,2023-04-14,30314,Atlanta,GA,other,,Fulton
2005.0,738.0,1.0,1.0,1.0,320000.0,320000.0,2023-02-15T16:13:02Z,2023-04-14,30308,,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, corner_lot, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, clubhouse, park, views, shopping",Fulton
2007.0,688.0,1.0,1.0,1.0,300000.0,300000.0,2023-03-27T02:41:28Z,2023-04-14,30312,,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, corner_lot, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, views",Fulton
2007.0,688.0,1.0,1.0,1.0,299900.0,310000.0,2023-04-13T13:51:06Z,2023-04-14,30312,Atlanta,GA,condos,"central_air, central_heat, community_gym, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, single_story, views",Fulton
1964.0,,2.0,2.0,2.0,249000.0,254000.0,2023-03-07T21:30:19Z,2023-04-14,30309,Atlanta,GA,townhomes,"central_air, city_view, community_outdoor_space, corner_lot, den_or_office, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, swimming_pool, two_or_more_stories, updated_kitchen, shopping",Fulton
2007.0,671.0,1.0,1.0,1.0,255000.0,265000.0,2023-02-27T17:50:03Z,2023-04-14,30324,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, low_hoa, rental_property, hoa, shopping",Fulton
1920.0,1431.0,3.0,2.0,1.0,399950.0,399000.0,2023-01-31T18:02:57Z,2023-04-14,30310,,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, corner_lot, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, basement, single_story, updated_kitchen, playground, shopping",Fulton
2001.0,702.0,2.0,1.0,1.0,187900.0,187900.0,2022-09-01T22:22:39Z,2023-04-14,30317,,GA,condos,"central_air, central_heat, community_outdoor_space, dishwasher, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, vaulted_ceiling, rental_property, new_roof",DeKalb
1962.0,1025.0,3.0,1.0,1.0,165000.0,160000.0,2022-12-15T18:13:10Z,2023-04-14,30354,,GA,single_family,"carport, community_outdoor_space, family_room, laundry_room, recreation_facilities, single_story, fenced_yard, no_hoa, front_porch, rental_property, farm, ranch, investment_opportunity",Fulton
1968.0,1750.0,3.0,2.0,1.0,375000.0,360000.0,2023-01-03T14:55:06Z,2023-04-14,30327,,GA,condos,"carport, central_air, community_clubhouse, community_gym, community_security_features, community_tennis_court, dishwasher, fireplace, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, floor_plan, clubhouse, golf_course, tennis, hoa",Fulton
