,Year Built,Square Footage,lot sqft,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,lon,lat,State,Property Type,Tags,County
4361,2019.0,2160.0,5218.0,3.0,2.0,2.0,,375000.0,,2023-04-05,30331,Atlanta,-84.523828,33.755977,GA,single_family,,
4362,2008.0,1329.0,1307.0,2.0,2.0,1.0,600000.0,600000.0,2023-03-09T20:23:03Z,2023-04-05,30309,Atlanta,-84.37982,33.784621,GA,condos,"city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, swimming_pool, single_story",
4363,1942.0,1080.0,8712.0,2.0,1.0,2.0,499000.0,495000.0,2023-02-27T18:02:18Z,2023-04-05,30307,Atlanta,-84.311566,33.79163,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, basement, two_or_more_stories, garage_1_or_more",
4364,1996.0,1319.0,7841.0,3.0,2.0,1.0,,520000.0,,2023-04-05,30318,Atlanta,-84.41866,33.808897,GA,single_family,,
4365,1930.0,1930.0,7500.0,2.0,1.0,1.0,,770000.0,,2023-04-05,30306,Atlanta,-84.367577,33.788916,GA,single_family,,
4366,2017.0,2700.0,4356.0,5.0,3.0,3.0,775000.0,755000.0,2023-02-21T14:25:14Z,2023-04-05,30316,Atlanta,-84.351017,33.752756,GA,townhomes,"city_view, community_outdoor_space, dishwasher, family_room, game_room, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, fenced_yard, high_ceiling, jack_and_jill_bathroom, no_hoa, front_porch, maintenance, shopping",
4367,2007.0,1306.0,1307.0,2.0,2.0,3.0,489900.0,489500.0,2023-02-08T09:05:23Z,2023-04-05,30312,Atlanta,-84.370959,33.759752,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, farm, groundscare",
4368,2005.0,2745.0,10106.0,4.0,3.0,2.0,370000.0,350000.0,2023-01-05T06:11:30Z,2023-04-05,30331,Atlanta,-84.597088,33.68735,GA,single_family,"central_air, central_heat, community_tennis_court, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, tennis",
4369,1926.0,,8002.0,3.0,2.0,1.0,369000.0,369000.0,2023-01-20T22:03:44Z,2023-04-05,30311,Atlanta,-84.436596,33.714399,GA,single_family,"central_air, central_heat, city_view, dishwasher, forced_air, laundry_room, view, single_story, updated_kitchen, modern_kitchen, open_kitchen, floor_plan, new_roof, park, hoa, shopping",
4370,1955.0,910.0,12001.0,2.0,1.0,1.0,205000.0,205000.0,2023-02-09T14:59:37Z,2023-04-05,30315,Atlanta,-84.401129,33.694261,GA,single_family,"central_air, central_heat, city_view, community_security_features, dishwasher, hardwood_floors, laundry_room, view, single_story, big_yard, open_floor_plan, floor_plan, rental_property",
4371,2006.0,1538.0,784.0,2.0,3.0,3.0,475000.0,505000.0,2023-02-06T20:18:27Z,2023-04-05,30307,Atlanta,-84.346335,33.761653,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, soccer, shopping",
4372,2015.0,2401.0,7362.0,4.0,3.0,2.0,359900.0,355000.0,2023-01-04T14:07:09Z,2023-04-05,30349,Atlanta,-84.521153,33.599049,GA,single_family,"central_air, central_heat, dishwasher, laundry_room, two_or_more_stories, garage_1_or_more, beautiful_backyard, fenced_yard, vaulted_ceiling, big_bathroom, shopping",
4373,2018.0,1505.0,414.0,2.0,3.0,3.0,350000.0,355000.0,2022-09-22T15:13:29Z,2023-04-05,30317,Atlanta,-84.32071,33.746906,GA,townhomes,"central_air, central_heat, dishwasher, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, media_room, ensuite, lake, shopping",
4374,2008.0,2451.0,,3.0,4.0,3.0,1050000.0,1050000.0,2023-02-16T08:38:45Z,2023-04-05,30307,Atlanta,-84.362288,33.759779,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, high_ceiling, coffer_ceiling, shopping",
4375,2003.0,2252.0,871.0,4.0,4.0,2.0,440000.0,440000.0,2023-03-10T15:58:56Z,2023-04-05,30339,Atlanta,-84.477981,33.834858,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, shopping",
4376,2006.0,,871.0,1.0,1.0,1.0,158500.0,158500.0,2023-02-01T17:25:05Z,2023-04-05,30315,Atlanta,-84.398001,33.706557,GA,condos,"central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, view, community_swimming_pool, basement, single_story, farm, playground, shopping",
4377,1970.0,2341.0,74052.0,3.0,4.0,1.0,269900.0,278400.0,2023-03-10T17:44:36Z,2023-04-05,30349,Atlanta,-84.472993,33.575824,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, den_or_office, dining_room, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, swimming_pool, basement, single_story, modern_kitchen, large_kitchen, big_yard, no_hoa, rental_property, outbuilding, big_lot, shopping",
4378,1948.0,1408.0,15002.0,2.0,2.0,1.0,448000.0,456000.0,2023-03-22T07:50:32Z,2023-04-04,30318,Atlanta,-84.455162,33.814078,GA,single_family,"central_air, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, single_story, fenced_yard, outbuilding, new_roof, trails",
4379,1981.0,,1089.0,2.0,2.0,1.0,225000.0,225000.0,2023-02-22T18:06:29Z,2023-04-04,30328,Atlanta,-84.363736,33.954478,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, swimming_pool, single_story, master_bathroom, master_bedroom, open_floor_plan, floor_plan, rental_property, new_roof, clubhouse, views, groundscare, shopping",
4380,1959.0,2006.0,17424.0,3.0,3.0,1.0,,780000.0,,2023-04-04,30329,Atlanta,-84.331488,33.817034,GA,single_family,,
4381,2019.0,1171.0,436.0,1.0,2.0,2.0,370000.0,370000.0,2023-02-23T16:21:35Z,2023-04-04,30339,Atlanta,-84.48024,33.857602,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, family_room, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, clubhouse, shopping",
4382,2007.0,6573.0,15730.0,5.0,6.0,3.0,1895000.0,1840000.0,2023-01-31T19:17:32Z,2023-04-04,30324,Atlanta,-84.364231,33.804866,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, media_room, library, elevator",
4383,,,2460.0,,0.0,,,125000.0,,2023-04-04,30312,Atlanta,-84.395888,33.743143,GA,other,,
4384,1950.0,2631.0,23183.0,4.0,3.0,1.0,1000000.0,1000000.0,2023-02-24T22:10:23Z,2023-04-04,30319,Atlanta,-84.355051,33.857362,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, basement, single_story, garage_1_or_more, updated_kitchen, beautiful_backyard, big_lot, farm, ranch",
4385,1949.0,2108.0,13068.0,4.0,2.0,2.0,599180.0,595000.0,2023-01-04T19:13:54Z,2023-04-04,30317,Atlanta,-84.288691,33.750736,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, view, two_or_more_stories, modern_kitchen, master_bedroom, open_floor_plan, floor_plan",
4386,,,3720.0,,0.0,,,150000.0,,2023-04-04,30316,Atlanta,-84.332357,33.721775,GA,single_family,,
4387,1983.0,2988.0,18295.0,4.0,4.0,2.0,580000.0,550000.0,2023-02-23T02:17:03Z,2023-04-04,30360,Atlanta,-84.274667,33.954724,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, modern_kitchen, white_kitchen",
4388,1960.0,520.0,520.0,1.0,1.0,1.0,,165000.0,,2023-04-04,30309,Atlanta,-84.378993,33.784894,GA,condo,,
4389,1962.0,1078.0,950.0,2.0,2.0,2.0,295000.0,289000.0,2023-03-02T19:12:29Z,2023-04-04,30318,Atlanta,-84.44985,33.816781,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_security_features, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, shopping",
4390,1975.0,3130.0,3182.0,3.0,4.0,2.0,,1175000.0,,2023-04-04,30305,Atlanta,-84.384984,33.840457,GA,townhomes,,
4391,1960.0,1396.0,11160.0,3.0,3.0,1.0,369000.0,350000.0,2023-02-10T16:39:47Z,2023-04-04,30318,Atlanta,-84.476471,33.771484,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, den_or_office, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, view, single_story, fenced_yard, farm, new_roof",
4392,1942.0,2605.0,9100.0,3.0,2.0,2.0,,869000.0,,2023-04-04,30305,Atlanta,-84.385154,33.819313,GA,single_family,,
4393,1946.0,1256.0,8494.0,3.0,2.0,1.0,249999.0,245000.0,2022-12-26T18:52:24Z,2023-04-04,30311,Atlanta,-84.444129,33.708124,GA,single_family,"central_air, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, single_story",
4394,2002.0,906.0,906.0,1.0,1.0,2.0,,391000.0,,2023-04-04,30307,Atlanta,-84.363351,33.758986,GA,condo,,
4395,1950.0,2359.0,20086.0,4.0,3.0,2.0,,1247000.0,,2023-04-04,30318,Atlanta,-84.417978,33.811132,GA,single_family,,
4396,2004.0,1792.0,1790.0,2.0,3.0,3.0,529000.0,525000.0,2023-03-01T02:27:56Z,2023-04-04,30316,Atlanta,-84.356402,33.738461,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, updated_kitchen, well_water, gated_community, hoa, security, maintenance, shopping",
4397,1968.0,3920.0,26842.0,5.0,4.0,2.0,1200000.0,1293000.0,2023-02-27T21:10:51Z,2023-04-04,30328,Atlanta,-84.415546,33.926256,GA,single_family,"central_air, community_clubhouse, community_outdoor_space, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, coffer_ceiling",
4398,1962.0,1491.0,17999.0,3.0,2.0,1.0,239900.0,235000.0,2023-02-13T15:18:12Z,2023-04-04,30331,Atlanta,-84.509461,33.700646,GA,single_family,"carport, central_air, community_security_features, den_or_office, dishwasher, forced_air, hardwood_floors, laundry_room, single_story, fenced_yard, shopping",
4399,1980.0,1784.0,1768.0,3.0,2.0,2.0,,300000.0,,2023-04-04,30318,Atlanta,-84.427438,33.813136,GA,townhomes,,
4400,1949.0,2318.0,30492.0,3.0,3.0,1.0,,745000.0,,2023-04-04,30317,Atlanta,-84.307153,33.745699,GA,single_family,,
4401,1963.0,1975.0,17424.0,3.0,2.0,2.0,,436500.0,,2023-04-04,30338,Atlanta,-84.328402,33.931799,GA,single_family,,
4402,1963.0,1732.0,26136.0,3.0,2.0,1.0,,150000.0,,2023-04-04,30316,Atlanta,-84.33204,33.721859,GA,single_family,,
4403,2004.0,1363.0,1363.0,2.0,2.0,3.0,460000.0,448000.0,2022-12-01T18:19:44Z,2023-04-04,30326,Atlanta,-84.36768,33.850845,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, floor_plan, tennis, views",
4404,,,7292.0,,0.0,,50000.0,35000.0,2023-03-16T16:00:24Z,2023-04-04,30315,Atlanta,-84.393096,33.732483,GA,land,"city_view, lake_view, view, water_view, trails",
4405,2006.0,1628.0,6250.0,3.0,2.0,2.0,,280000.0,,2023-04-04,30314,Atlanta,-84.425327,33.757523,GA,single_family,,
4406,,,2700.0,,0.0,,,75000.0,,2023-04-04,30314,Atlanta,-84.414459,33.764781,GA,other,,
4407,2019.0,2073.0,2004.0,3.0,4.0,3.0,525000.0,540000.0,2023-02-07T01:09:52Z,2023-04-04,30312,Atlanta,-84.362885,33.722311,GA,townhomes,"central_air, central_heat, community_clubhouse, community_outdoor_space, family_room, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, garage_2_or_more, gourmet_kitchen, private_bathroom, master_bedroom, floor_plan, low_hoa, rental_property, water_view, park, hoa, groundscare, maintenance",
4408,2007.0,2504.0,6970.0,4.0,3.0,2.0,349000.0,310000.0,2023-02-21T17:58:26Z,2023-04-04,30349,Atlanta,-84.576074,33.615476,GA,single_family,"central_heat, dishwasher, fireplace, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more",
4409,1979.0,1320.0,1320.0,2.0,2.0,2.0,,348000.0,,2023-04-04,30318,Atlanta,-84.441523,33.823686,GA,condo,,
4410,1960.0,520.0,520.0,1.0,1.0,1.0,,165000.0,,2023-04-04,30309,Atlanta,-84.378993,33.784894,GA,condo,,
4411,1935.0,1963.0,8954.0,4.0,1.0,1.0,,215000.0,,2023-04-04,30316,Atlanta,-84.35409,33.750767,GA,single_family,,
4412,1925.0,1686.0,1686.0,2.0,2.0,1.0,,750000.0,,2023-04-04,30312,Atlanta,-84.366292,33.756047,GA,condo,,
4413,1990.0,1265.0,1265.0,2.0,2.0,1.0,,337000.0,,2023-04-04,30326,Atlanta,-84.357144,33.849083,GA,condo,,
4414,1910.0,986.0,4356.0,2.0,1.0,1.0,,115000.0,,2023-04-04,30307,Atlanta,-84.339383,33.753786,GA,single_family,,
4415,1950.0,,12197.0,2.0,2.0,1.0,285000.0,270000.0,2023-01-07T05:26:43Z,2023-04-04,30310,Atlanta,-84.432374,33.716477,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, single_story, fenced_yard",
4416,1957.0,1075.0,9042.0,3.0,1.0,1.0,,270000.0,,2023-04-04,30354,Atlanta,-84.394908,33.669681,GA,single_family,,
4417,1962.0,925.0,9840.0,3.0,1.0,1.0,,188956.0,,2023-04-03,30311,Atlanta,-84.490738,33.756113,GA,single_family,,
4418,1958.0,2006.0,17999.0,3.0,2.0,1.0,740000.0,815000.0,2023-03-08T12:33:30Z,2023-04-03,30342,Atlanta,-84.363716,33.883764,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, basement, single_story, garage_1_or_more, garage_2_or_more, updated_kitchen, farm, ranch, park, shopping",
4419,1968.0,1093.0,1093.0,2.0,2.0,1.0,,215000.0,,2023-04-03,30327,Atlanta,-84.426114,33.821443,GA,condo,,
4420,1954.0,2075.0,22400.0,3.0,2.0,1.0,,890000.0,,2023-04-03,30327,Atlanta,-84.415691,33.841309,GA,single_family,,
4421,2006.0,1002.0,1002.0,2.0,1.0,1.0,349000.0,345000.0,2023-02-09T16:14:25Z,2023-04-03,30316,Atlanta,-84.361257,33.752408,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, granite_kitchen, high_ceiling, clubhouse, park",
4422,1951.0,1120.0,1089.0,1.0,1.0,1.0,389900.0,382500.0,2022-11-15T16:54:13Z,2023-04-03,30309,Atlanta,-84.384667,33.778824,GA,condos,"central_air, central_heat, city_view, community_security_features, dishwasher, energy_efficient, fireplace, laundry_room, recreation_facilities, view, washer_dryer, single_story, community_swimming_pool, rental_property, shopping",
4423,1964.0,1469.0,1481.0,3.0,2.0,1.0,265000.0,268000.0,2023-02-15T08:26:13Z,2023-04-03,30328,Atlanta,-84.37111,33.941697,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, forced_air, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, updated_kitchen, modern_kitchen, white_kitchen, master_suite, elevator, clubhouse, park, tennis, shopping",
4424,1987.0,4130.0,21780.0,5.0,4.0,2.0,899000.0,840000.0,2023-01-19T06:08:24Z,2023-04-03,30345,Atlanta,-84.296013,33.842189,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, ensuite, shopping",
4425,2006.0,2288.0,2091.0,3.0,3.0,2.0,280000.0,275000.0,2022-10-29T04:42:04Z,2023-04-03,30354,Atlanta,-84.382155,33.665082,GA,townhomes,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, master_bathroom, master_bedroom, furniture",
4426,1942.0,,9017.0,2.0,2.0,2.0,525000.0,470000.0,2022-12-13T17:40:46Z,2023-04-03,30309,Atlanta,-84.401907,33.796902,GA,single_family,"central_air, central_heat, city_view, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, fenced_yard",
4427,1999.0,4214.0,44523.0,5.0,4.0,2.0,,941832.0,,2023-04-03,30328,Atlanta,-84.395616,33.950648,GA,single_family,,
4428,2006.0,780.0,780.0,1.0,1.0,1.0,299500.0,306250.0,2023-02-09T19:17:25Z,2023-04-03,30308,Atlanta,-84.384647,33.770055,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more",
4429,1950.0,1044.0,7500.0,3.0,1.0,1.0,,120000.0,,2023-04-03,30310,Atlanta,-84.436841,33.719539,GA,single_family,,
4430,1965.0,992.0,,2.0,1.0,1.0,299000.0,275000.0,2023-01-16T18:50:39Z,2023-04-03,30308,Atlanta,-84.385462,33.771557,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, single_story, shopping",
4431,2011.0,2488.0,8712.0,4.0,3.0,2.0,,875000.0,,2023-04-03,30317,Atlanta,-84.315797,33.760484,GA,single_family,,
4432,1987.0,2403.0,2405.0,2.0,2.0,1.0,999000.0,940000.0,2022-12-29T02:19:58Z,2023-04-03,30305,Atlanta,-84.38817,33.827471,GA,condos,"city_view, community_gym, community_outdoor_space, community_security_features, community_spa_or_hot_tub, den_or_office, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, basement, wine_cellar, clubhouse, park, views",
4433,2019.0,1812.0,871.0,3.0,3.0,2.0,310000.0,305000.0,2023-02-01T07:15:41Z,2023-04-03,30349,Atlanta,-84.473622,33.587266,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, corner_lot, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, gated_community, security",
4434,1954.0,1484.0,18949.0,3.0,2.0,2.0,675000.0,746000.0,2023-02-21T15:15:58Z,2023-04-03,30318,Atlanta,-84.445695,33.826073,GA,single_family,"carport, central_air, community_outdoor_space, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, two_or_more_stories, updated_kitchen, master_bedroom, big_lot, new_roof, golf_course, groundscare",
4435,1925.0,1323.0,8494.0,2.0,2.0,1.0,519900.0,519900.0,2023-02-28T18:04:01Z,2023-04-03,30316,Atlanta,-84.356849,33.727409,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, single_story, modern_kitchen, large_kitchen, private_backyard, fenced_yard, guest_house, front_porch",
4436,1956.0,,,3.0,2.0,1.0,274900.0,266500.0,2023-02-20T22:04:28Z,2023-04-03,30341,Atlanta,-84.280673,33.86811,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_tennis_court, dishwasher, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, master_suite, front_porch, big_lot, clubhouse, tennis, shopping",
4437,1991.0,1680.0,1681.0,2.0,2.0,1.0,349900.0,360000.0,2023-02-07T19:54:35Z,2023-04-03,30326,Atlanta,-84.358599,33.84936,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, shopping",
4438,1920.0,1995.0,39640.0,3.0,3.0,2.0,634900.0,625000.0,2022-11-29T23:04:08Z,2023-04-03,30312,Atlanta,-84.377472,33.74016,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, dishwasher, energy_efficient, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, modern_kitchen, large_kitchen, vaulted_ceiling, master_bedroom, park",
4439,,,11326.0,,0.0,,139900.0,120000.0,2023-01-06T03:07:31Z,2023-04-03,30314,Atlanta,-84.420515,33.750172,GA,land,"guest_house, big_lot, trails",
4440,2003.0,1304.0,1307.0,2.0,2.0,1.0,325000.0,330000.0,2023-03-09T16:03:51Z,2023-04-03,30339,Atlanta,-84.480164,33.855892,GA,condos,"central_air, central_heat, community_gym, community_outdoor_space, community_security_features, dining_room, dishwasher, family_room, fireplace, laundry_room, recreation_facilities, community_swimming_pool, single_story, big_bathroom, ensuite, trails",
4441,1966.0,2675.0,17424.0,3.0,3.0,1.0,,375000.0,,2023-04-03,30340,Atlanta,-84.229439,33.874035,GA,single_family,,
4442,1965.0,2288.0,13068.0,4.0,3.0,2.0,499900.0,488000.0,2023-03-09T16:03:51Z,2023-04-03,30341,Atlanta,-84.299616,33.912024,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, library, groundscare, shopping",
4443,1938.0,1726.0,14000.0,3.0,2.0,2.0,,875000.0,,2023-04-03,30309,Atlanta,-84.400546,33.80963,GA,single_family,,
4444,2007.0,1075.0,1089.0,2.0,2.0,1.0,429000.0,415000.0,2022-12-28T21:05:02Z,2023-04-03,30308,Atlanta,-84.388194,33.765134,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, corner_lot, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, floor_plan, media_room, furniture, elevator, views",
4445,1996.0,1119.0,1119.0,2.0,2.0,3.0,361000.0,361000.0,2023-02-02T14:00:49Z,2023-04-03,30309,Atlanta,-84.385903,33.783985,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, family_room, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, two_or_more_stories, rental_property, park",
4446,2004.0,1900.0,1320.0,3.0,3.0,2.0,295000.0,295000.0,2023-03-02T23:42:00Z,2023-04-03,30331,Atlanta,-84.506236,33.715014,GA,townhomes,"central_air, central_heat, community_security_features, corner_lot, dishwasher, fireplace, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, master_suite, gated_community, golf_course, groundscare, security, shopping",
4447,2006.0,1219.0,14375.0,2.0,3.0,1.0,388000.0,376000.0,2023-02-23T17:10:35Z,2023-04-03,30346,Atlanta,-84.334861,33.925801,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, corner_lot, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, high_ceiling, floor_plan, shopping",
4448,,,8002.0,,0.0,,69900.0,62500.0,2023-01-18T23:57:32Z,2023-04-03,30310,Atlanta,-84.462115,33.745819,GA,land,recreation_facilities,
4449,1920.0,1107.0,3999.0,3.0,2.0,1.0,295000.0,285000.0,2023-02-28T18:51:30Z,2023-04-03,30310,Atlanta,-84.404379,33.724414,GA,single_family,"central_air, community_outdoor_space, community_security_features, laundry_room, recreation_facilities, single_story, updated_kitchen, modern_kitchen, large_kitchen, fenced_yard, high_ceiling, front_porch, large_porch, park",
4450,1957.0,6346.0,21344.0,6.0,6.0,2.0,950000.0,950000.0,2023-02-02T22:09:25Z,2023-04-03,30342,Atlanta,-84.3845,33.881624,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, private_backyard, vaulted_ceiling, jack_and_jill_bathroom, farm, ranch, shopping",
4451,2006.0,1247.0,1350.0,2.0,2.0,1.0,250000.0,250000.0,2023-02-16T01:23:56Z,2023-04-03,30315,Atlanta,-84.38189,33.722973,GA,condos,"central_air, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, single_story, floor_plan, park, trails",
4452,1960.0,1598.0,22351.0,4.0,3.0,1.0,335000.0,335000.0,2022-12-04T21:13:26Z,2023-04-03,30354,Atlanta,-84.37787,33.675782,GA,single_family,"central_air, community_outdoor_space, community_security_features, dishwasher, forced_air, laundry_room, single_story, garage_1_or_more, garage_2_or_more, no_hoa, farm, ranch, park, trails, views, shopping",
4453,1920.0,1075.0,1076.0,2.0,2.0,2.0,465000.0,465000.0,2023-03-09T16:03:51Z,2023-04-03,30308,Atlanta,-84.367992,33.772217,GA,condos,"central_air, community_gym, community_outdoor_space, community_security_features, dishwasher, laundry_room, recreation_facilities, two_or_more_stories, high_ceiling, open_floor_plan, floor_plan, exposed_brick, views, shopping",
4454,1968.0,900.0,13216.0,3.0,1.0,1.0,,295300.0,,2023-04-03,30315,Atlanta,-84.360325,33.699519,GA,single_family,,
4455,2004.0,1491.0,,2.0,2.0,1.0,469000.0,455000.0,2022-09-01T13:56:54Z,2023-04-03,30305,Atlanta,-84.376848,33.838574,GA,condos,"central_air, central_heat, community_security_features, community_tennis_court, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, park, tennis, views, shopping",
